Date	CampaignName	CampaignUrlPath	LocationOfPresenceName	Impressions	Clicks	Cost
2022-08-27	рся-квиз-интересы+lal	--	Республика Ингушетия	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Калмыкия	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Карелия	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Крым	106	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Марий Эл	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Мордовия	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Саха (Якутия)	8	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Северная Осетия — Алания	12	2	23650000
2022-08-27	рся-квиз-интересы+lal	--	Республика Татарстан	40	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Тыва	8	0	0
2022-08-27	рся-квиз-интересы+lal	--	Республика Хакасия	4	0	0
2022-08-27	рся-квиз-интересы+lal	--	Рига	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Рогачёв	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Россия	57	0	0
2022-08-27	рся-квиз-интересы+lal	--	Россошь	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ростов-на-Дону	95	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ростовская область	42	1	32900000
2022-08-27	рся-квиз-интересы+lal	--	Рудный	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Рузаевка	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Рыбинск	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Рязань	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Рязанская область	8	1	930000
2022-08-27	рся-квиз-интересы+lal	--	США	11	0	0
2022-08-27	рся-квиз-интересы+lal	--	Саки	10	0	0
2022-08-27	рся-квиз-интересы+lal	--	Салават	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Салехард	7	0	0
2022-08-27	рся-квиз-интересы+lal	--	Самара	44	0	0
2022-08-27	рся-квиз-интересы+lal	--	Самарская область	27	0	0
2022-08-27	рся-квиз-интересы+lal	--	Санкт-Петербург	60	0	0
2022-08-27	рся-квиз-интересы+lal	--	Санкт-Петербург и Ленинградская область	7	0	0
2022-08-27	рся-квиз-интересы+lal	--	Саранск	16	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сарапул	9	0	0
2022-08-27	рся-квиз-интересы+lal	--	Саратов	54	0	0
2022-08-27	рся-квиз-интересы+lal	--	Саратовская область	15	0	0
2022-08-27	рся-квиз-интересы+lal	--	Севастополь	90	0	0
2022-08-27	рся-квиз-интересы+lal	--	Северный Кавказ	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Северодвинск	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Северск	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Семей	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сергиев Посад	7	0	0
2022-08-27	рся-квиз-интересы+lal	--	Серпухов	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сибай	4	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сибирь	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Симферополь	112	0	0
2022-08-27	рся-квиз-интересы+lal	--	Славянск-на-Кубани	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Смоленск	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Смоленская область	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Снежинск	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Советск	8	0	0
2022-08-27	рся-квиз-интересы+lal	--	Соликамск	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Солнечногорский район	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сочи	103	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ставрополь	163	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ставропольский край	95	0	0
2022-08-27	рся-квиз-интересы+lal	--	Старый Оскол	37	0	0
2022-08-27	рся-квиз-интересы+lal	--	Стерлитамак	23	0	0
2022-08-27	рся-квиз-интересы+lal	--	Стрежевой	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Строитель	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сургут	33	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сызрань	5	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сыктывкар	28	0	0
2022-08-27	рся-квиз-интересы+lal	--	Таганрог	8	0	0
2022-08-27	рся-квиз-интересы+lal	--	Таджикистан	4	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тамбов	9	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тамбовская область	17	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тараз	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тбилиси	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тверь	10	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тверская область	10	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тимашевск	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тихорецк	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тобольск	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тольятти	30	0	0
2022-08-27	рся-квиз-интересы+lal	--	Томск	24	0	0
2022-08-27	рся-квиз-интересы+lal	--	Томская область	5	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тосно	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Туапсе	34	0	0
2022-08-27	рся-квиз-интересы+lal	--	Туапсинский район	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Туймазинский район	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Туймазы	4	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тула	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тульская область	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Турция	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Тюмень	44	1	3420000
2022-08-27	рся-квиз-интересы+lal	--	Тюменская область	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Удмуртская Республика	26	0	0
2022-08-27	рся-квиз-интересы+lal	--	Украина	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Улан-Удэ	27	1	26020000
2022-08-27	рся-квиз-интересы+lal	--	Ульяновск	37	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ульяновская область	4	1	9130000
2022-08-27	рся-квиз-интересы+lal	--	Уральск	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Урал	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Усолье-Сибирское	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Уссурийск	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Усть-Илимск	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Усть-Каменогорск	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Усть-Катав	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Усть-Кутский район	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Уфа	53	1	39320000
2022-08-27	рся-квиз-интересы+lal	--	Ухта	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Учалинский район	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Феодосия	23	0	0
2022-08-27	рся-квиз-интересы+lal	--	Фергана	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Финляндия	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Франция	3	0	0
2022-08-27	рся-квиз-интересы+lal	--	Фрязино	2	0	0
2022-08-27	рся-квиз-интересы+lal	--	Хабаровск	26	0	0
2022-08-27	рся-квиз-интересы+lal	--	Хабаровский край	42	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ханты-Мансийск	9	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ханты-Мансийский автономный округ - Югра	9	0	0
2022-08-27	рся-квиз-интересы+lal	--	Хасавюрт	11	0	0
2022-08-27	рся-квиз-интересы+lal	--	Херсон	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Херсон и область	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Химки	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Центр	14	0	0
2022-08-27	рся-квиз-интересы+lal	--	Чебаркуль	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Чебоксары	28	0	0
2022-08-27	рся-квиз-интересы+lal	--	Челябинск	52	0	0
2022-08-27	рся-квиз-интересы+lal	--	Челябинская область	9	0	0
2022-08-27	рся-квиз-интересы+lal	--	Череповец	15	0	0
2022-08-27	рся-квиз-интересы+lal	--	Черкесск	14	0	0
2022-08-27	рся-квиз-интересы+lal	--	Чеченская Республика	23	0	0
2022-08-27	рся-квиз-интересы+lal	--	Чита	21	0	0
2022-08-27	рся-квиз-интересы+lal	--	Чувашская Республика	54	0	0
2022-08-27	рся-квиз-интересы+lal	--	Шатура	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Шахты	4	0	0
2022-08-27	рся-квиз-интересы+lal	--	Шумерля	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Шуя	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Щёлкино	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Электросталь	4	0	0
2022-08-27	рся-квиз-интересы+lal	--	Элиста	20	0	0
2022-08-27	рся-квиз-интересы+lal	--	Энгельс	10	0	0
2022-08-27	рся-квиз-интересы+lal	--	Энгельсский район	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Южная Корея	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Южно-Сахалинск	19	0	0
2022-08-27	рся-квиз-интересы+lal	--	Сахалинская область	6	0	0
2022-08-27	рся-квиз-интересы+lal	--	Юг	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Якутск	12	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ялта	16	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ялуторовск	1	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ямало-Ненецкий автономный округ	15	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ярославль	25	1	100290000
2022-08-27	рся-квиз-интересы+lal	--	Ярославская область	10	0	0
2022-08-27	рся-квиз-интересы+lal	--	Ярцево	2	0	0
2022-08-27	поиск-широкие ключи	--	Алтайский край	3	1	35250000
2022-08-27	поиск-широкие ключи	--	Амурский район	1	0	0
2022-08-27	поиск-широкие ключи	--	Анапа	3	0	0
2022-08-27	поиск-широкие ключи	--	Артём	2	0	0
2022-08-27	поиск-широкие ключи	--	Архангельская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Астрахань	3	1	49840000
2022-08-27	поиск-широкие ключи	--	Балашиха	3	0	0
2022-08-27	поиск-широкие ключи	--	Барнаул	4	0	0
2022-08-27	поиск-широкие ключи	--	Белгород	3	0	0
2022-08-27	поиск-широкие ключи	--	Белгородская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Белово	1	1	71690000
2022-08-27	поиск-широкие ключи	--	Берёзовский (Свердловская область)	2	0	0
2022-08-27	поиск-широкие ключи	--	Бийск	2	0	0
2022-08-27	поиск-широкие ключи	--	Амурская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Бологое	1	0	0
2022-08-27	поиск-широкие ключи	--	Брянск	6	0	0
2022-08-27	поиск-широкие ключи	--	Брянская область	1	0	0
2022-08-27	поиск-широкие ключи	--	Владивосток	6	0	0
2022-08-27	поиск-широкие ключи	--	Владикавказ	3	0	0
2022-08-27	поиск-широкие ключи	--	Владимир	2	0	0
2022-08-27	поиск-широкие ключи	--	Владимирская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Волгоград	3	0	0
2022-08-27	поиск-широкие ключи	--	Волгоградская область	1	0	0
2022-08-27	поиск-широкие ключи	--	Вологодская область	1	0	0
2022-08-27	поиск-широкие ключи	--	Воронеж	1	0	0
2022-08-27	поиск-широкие ключи	--	Воронежская область	6	0	0
2022-08-27	поиск-широкие ключи	--	Всеволожск	1	0	0
2022-08-27	поиск-широкие ключи	--	Всеволожский район	4	0	0
2022-08-27	поиск-широкие ключи	--	Выборгский район	1	0	0
2022-08-27	поиск-широкие ключи	--	Вязьма	1	0	0
2022-08-27	поиск-широкие ключи	--	Клин (городской округ)	2	0	0
2022-08-27	поиск-широкие ключи	--	Красногорск (городской округ)	2	0	0
2022-08-27	поиск-широкие ключи	--	Мытищи (городской округ)	1	0	0
2022-08-27	поиск-широкие ключи	--	Шатура (городской округ)	1	0	0
2022-08-27	поиск-широкие ключи	--	Гродно и область	1	0	0
2022-08-27	поиск-широкие ключи	--	Грозный	2	0	0
2022-08-27	поиск-широкие ключи	--	Димитровград	1	0	0
2022-08-27	поиск-широкие ключи	--	Евпатория	1	0	0
2022-08-27	поиск-широкие ключи	--	Екатеринбург	18	0	0
2022-08-27	поиск-широкие ключи	--	Свердловская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Елец	1	0	0
2022-08-27	поиск-широкие ключи	--	Забайкальский край	2	0	0
2022-08-27	поиск-широкие ключи	--	Златоуст	1	0	0
2022-08-27	поиск-широкие ключи	--	Иваново	4	0	0
2022-08-27	поиск-широкие ключи	--	Ижевск	3	0	0
2022-08-27	поиск-широкие ключи	--	Иркутск	6	1	55890000
2022-08-27	поиск-широкие ключи	--	Иркутская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Искитим	1	0	0
2022-08-27	поиск-широкие ключи	--	Йошкар-Ола	2	0	0
2022-08-27	поиск-широкие ключи	--	Казань	5	1	70720000
2022-08-27	поиск-широкие ключи	--	Калининград	6	0	0
2022-08-27	поиск-широкие ключи	--	Калининградская область	4	0	0
2022-08-27	поиск-широкие ключи	--	Калуга	1	0	0
2022-08-27	поиск-широкие ключи	--	Калужская область	1	0	0
2022-08-27	поиск-широкие ключи	--	Каменск-Уральский	1	0	0
2022-08-27	поиск-широкие ключи	--	Камчатский край	1	0	0
2022-08-27	поиск-широкие ключи	--	Камышин	2	0	0
2022-08-27	поиск-широкие ключи	--	Карачаево-Черкесская Республика	1	0	0
2022-08-27	поиск-широкие ключи	--	Качканар	1	0	0
2022-08-27	поиск-широкие ключи	--	Кемерово	3	0	0
2022-08-27	поиск-широкие ключи	--	Киров	5	0	0
2022-08-27	поиск-широкие ключи	--	Кировская область	1	0	0
2022-08-27	поиск-широкие ключи	--	Коломна	1	0	0
2022-08-27	поиск-широкие ключи	--	Кострома	3	0	0
2022-08-27	поиск-широкие ключи	--	Красноармейск	1	0	0
2022-08-27	поиск-широкие ключи	--	Красногорск	3	0	0
2022-08-27	поиск-широкие ключи	--	Краснодар	7	0	0
2022-08-27	поиск-широкие ключи	--	Краснодарский край	16	1	30010000
2022-08-27	поиск-широкие ключи	--	Красноярск	10	1	29950000
2022-08-27	поиск-широкие ключи	--	Красноярский край	8	0	0
2022-08-27	поиск-широкие ключи	--	Кумертау	2	0	0
2022-08-27	поиск-широкие ключи	--	Курган	3	0	0
2022-08-27	поиск-широкие ключи	--	Курганская область	4	0	0
2022-08-27	поиск-широкие ключи	--	Курск	1	0	0
2022-08-27	поиск-широкие ключи	--	Курская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Кызыл	1	0	0
2022-08-27	поиск-широкие ключи	--	Ленинский район	1	0	0
2022-08-27	поиск-широкие ключи	--	Липецк	1	0	0
2022-08-27	поиск-широкие ключи	--	Липецкая область	3	0	0
2022-08-27	поиск-широкие ключи	--	Люберцы	3	0	0
2022-08-27	поиск-широкие ключи	--	Махачкала	2	0	0
2022-08-27	поиск-широкие ключи	--	Москва	57	2	69710000
2022-08-27	поиск-широкие ключи	--	Москва и область	2	0	0
2022-08-27	поиск-широкие ключи	--	Мурманск	1	0	0
2022-08-27	поиск-широкие ключи	--	Мурманская область	1	0	0
2022-08-27	поиск-широкие ключи	--	Набережные Челны	2	0	0
2022-08-27	поиск-широкие ключи	--	Наро-Фоминский городской округ	1	0	0
2022-08-27	поиск-широкие ключи	--	Невинномысск	1	0	0
2022-08-27	поиск-широкие ключи	--	Нерюнгринский район	1	0	0
2022-08-27	поиск-широкие ключи	--	Нефтеюганск	1	0	0
2022-08-27	поиск-широкие ключи	--	Нижневартовск	1	0	0
2022-08-27	поиск-широкие ключи	--	Нижний Новгород	4	0	0
2022-08-27	поиск-широкие ключи	--	Нижегородская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Новоалтайск	2	0	0
2022-08-27	поиск-широкие ключи	--	Новокузнецк	1	1	81260000
2022-08-27	поиск-широкие ключи	--	Новороссийск	5	0	0
2022-08-27	поиск-широкие ключи	--	Новосибирск	7	0	0
2022-08-27	поиск-широкие ключи	--	Новосибирская область	6	0	0
2022-08-27	поиск-широкие ключи	--	Новотроицк	1	0	0
2022-08-27	поиск-широкие ключи	--	Новоуральск	1	0	0
2022-08-27	поиск-широкие ключи	--	Новочебоксарск	2	0	0
2022-08-27	поиск-широкие ключи	--	Обнинск	3	0	0
2022-08-27	поиск-широкие ключи	--	Одинцово	2	0	0
2022-08-27	поиск-широкие ключи	--	Одинцовский район	2	1	33460000
2022-08-27	поиск-широкие ключи	--	Октябрьский	1	0	0
2022-08-27	поиск-широкие ключи	--	Омск	5	0	0
2022-08-27	поиск-широкие ключи	--	Омская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Орловская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Оренбург	1	0	0
2022-08-27	поиск-широкие ключи	--	Оренбургская область	3	0	0
2022-08-27	поиск-широкие ключи	--	Орск	2	0	0
2022-08-27	поиск-широкие ключи	--	Орёл	5	0	0
2022-08-27	поиск-широкие ключи	--	Пенза	2	0	0
2022-08-27	поиск-широкие ключи	--	Пермский край	2	0	0
2022-08-27	поиск-широкие ключи	--	Пермь	5	0	0
2022-08-27	поиск-широкие ключи	--	Петрозаводск	1	0	0
2022-08-27	поиск-широкие ключи	--	Петушинский район	1	0	0
2022-08-27	поиск-широкие ключи	--	Прокопьевск	1	0	0
2022-08-27	поиск-широкие ключи	--	Ревда	1	0	0
2022-08-27	поиск-широкие ключи	--	Республика Алтай	1	0	0
2022-08-27	поиск-широкие ключи	--	Республика Башкортостан	5	0	0
2022-08-27	поиск-широкие ключи	--	Республика Дагестан	1	0	0
2022-08-27	поиск-широкие ключи	--	Республика Крым	2	0	0
2022-08-27	поиск-широкие ключи	--	Республика Марий Эл	1	0	0
2022-08-27	поиск-широкие ключи	--	Республика Саха (Якутия)	1	0	0
2022-08-27	поиск-широкие ключи	--	Республика Татарстан	8	0	0
2022-08-27	поиск-широкие ключи	--	Республика Тыва	1	0	0
2022-08-27	поиск-широкие ключи	--	Республика Хакасия	1	0	0
2022-08-27	поиск-широкие ключи	--	Ростов-на-Дону	6	0	0
2022-08-27	поиск-широкие ключи	--	Ростовская область	7	1	69930000
2022-08-27	поиск-широкие ключи	--	Рубцовск	1	0	0
2022-08-27	поиск-широкие ключи	--	Рязань	2	0	0
2022-08-27	поиск-широкие ключи	--	Салават	2	0	0
2022-08-27	поиск-широкие ключи	--	Самара	4	0	0
2022-08-27	поиск-широкие ключи	--	Самарская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Санкт-Петербург	34	0	0
2022-08-27	поиск-широкие ключи	--	Саратов	4	1	50650000
2022-08-27	поиск-широкие ключи	--	Саратовская область	4	0	0
2022-08-27	поиск-широкие ключи	--	Севастополь	5	0	0
2022-08-27	поиск-широкие ключи	--	Северск	1	0	0
2022-08-27	поиск-широкие ключи	--	Сергиев Посад	2	0	0
2022-08-27	поиск-широкие ключи	--	Симферополь	2	0	0
2022-08-27	поиск-широкие ключи	--	Советск	1	0	0
2022-08-27	поиск-широкие ключи	--	Сочи	6	0	0
2022-08-27	поиск-широкие ключи	--	Ставрополь	1	0	0
2022-08-27	поиск-широкие ключи	--	Ставропольский край	2	0	0
2022-08-27	поиск-широкие ключи	--	Старый Оскол	1	0	0
2022-08-27	поиск-широкие ключи	--	Стерлитамак	1	0	0
2022-08-27	поиск-широкие ключи	--	Сургут	3	0	0
2022-08-27	поиск-широкие ключи	--	Сыктывкар	1	0	0
2022-08-27	поиск-широкие ключи	--	Таганрог	2	0	0
2022-08-27	поиск-широкие ключи	--	Тверь	1	0	0
2022-08-27	поиск-широкие ключи	--	Тихорецк	2	0	0
2022-08-27	поиск-широкие ключи	--	Тольятти	1	0	0
2022-08-27	поиск-широкие ключи	--	Томск	1	0	0
2022-08-27	поиск-широкие ключи	--	Туймазы	1	0	0
2022-08-27	поиск-широкие ключи	--	Тула	8	0	0
2022-08-27	поиск-широкие ключи	--	Тульская область	2	0	0
2022-08-27	поиск-широкие ключи	--	Тында	1	0	0
2022-08-27	поиск-широкие ключи	--	Тюмень	3	0	0
2022-08-27	поиск-широкие ключи	--	Тюменская область	6	2	66490000
2022-08-27	поиск-широкие ключи	--	Углич	1	0	0
2022-08-27	поиск-широкие ключи	--	Улан-Удэ	1	0	0
2022-08-27	поиск-широкие ключи	--	Ульяновск	7	1	33350000
2022-08-27	поиск-широкие ключи	--	Ульяновская область	1	0	0
2022-08-27	поиск-широкие ключи	--	Усолье-Сибирское	1	0	0
2022-08-27	поиск-широкие ключи	--	Усть-Кут	2	0	0
2022-08-27	поиск-широкие ключи	--	Уфа	24	0	0
2022-08-27	поиск-широкие ключи	--	Хабаровск	3	1	9600000
2022-08-27	поиск-широкие ключи	--	Ханты-Мансийск	3	0	0
2022-08-27	поиск-широкие ключи	--	Ханты-Мансийский автономный округ - Югра	1	0	0
2022-08-27	поиск-широкие ключи	--	Химки	5	0	0
2022-08-27	поиск-широкие ключи	--	Челябинск	9	0	0
2022-08-27	поиск-широкие ключи	--	Челябинская область	4	0	0
2022-08-27	поиск-широкие ключи	--	Черкесск	1	0	0
2022-08-27	поиск-широкие ключи	--	Чехов	2	0	0
2022-08-27	поиск-широкие ключи	--	Чеченская Республика	3	0	0
2022-08-27	поиск-широкие ключи	--	Шебекино	1	0	0
2022-08-27	поиск-широкие ключи	--	Шуя	1	0	0
2022-08-27	поиск-широкие ключи	--	Щелково	2	0	0
2022-08-27	поиск-широкие ключи	--	Щёлковский район	1	0	0
2022-08-27	поиск-широкие ключи	--	Электросталь	1	0	0
2022-08-27	поиск-широкие ключи	--	Энгельс	3	0	0
2022-08-27	поиск-широкие ключи	--	Южно-Сахалинск	1	0	0
2022-08-27	поиск-широкие ключи	--	Якутск	3	1	11740000
2022-08-27	поиск-широкие ключи	--	Ялта	2	0	0
2022-08-27	поиск-широкие ключи	--	Ярославская область	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Алтайский край	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Анапа	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Арсеньев	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Архангельск	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Астрахань	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Балашиха	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Барнаул	2	1	41220000
2022-08-27	поиск-лендинг-широкие ключи	--	Батайск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Бахчисарайский район	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Белгородская область	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Белебей	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Белово	1	1	60750000
2022-08-27	поиск-лендинг-широкие ключи	--	Белореченск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Березники	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Биробиджан	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Брянск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Брянская область	1	1	67130000
2022-08-27	поиск-лендинг-широкие ключи	--	Бузулук	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Великий Новгород	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Видное	2	1	45850000
2022-08-27	поиск-лендинг-широкие ключи	--	Владивосток	6	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Волгоград	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Волгоградская область	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Вологда	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Воронеж	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Красногорск (городской округ)	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Люберцы (городской округ)	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Дзержинск (Нижегородская область)	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Дзержинский	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Домодедово	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ейский район	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Екатеринбург	6	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Свердловская область	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Ессентуки	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Жуковский	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Забайкальский край	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Иваново	1	1	110810000
2022-08-27	поиск-лендинг-широкие ключи	--	Ижевск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Иркутск	5	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Карачаево-Черкесская Республика	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Кемерово	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Кировская область	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Клинцы	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Королёв	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Костомукша	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Кострома	3	1	123680000
2022-08-27	поиск-лендинг-широкие ключи	--	Красногорск	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Краснодар	6	2	82770000
2022-08-27	поиск-лендинг-широкие ключи	--	Краснодарский край	5	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Красноярск	5	1	156180000
2022-08-27	поиск-лендинг-широкие ключи	--	Красноярский край	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Кропоткин	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Курган	1	1	60410000
2022-08-27	поиск-лендинг-широкие ключи	--	Липецк	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Лыткарино	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Магнитогорск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Маркс	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Махачкала	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Миасс	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Михайловка	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Москва	33	4	261140000
2022-08-27	поиск-лендинг-широкие ключи	--	Москва и область	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Мурманск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Набережные Челны	3	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Наро-Фоминский городской округ	2	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Нижневартовск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Нижнекамск	1	0	0
2022-08-27	поиск-лендинг-широкие ключи	--	Нижний Новгород	5	0	0
